summary_nr,fatality_ind,partition
170621098,0,train
170621106,0,train
170621122,0,train
170621130,0,test
170621148,0,test
170621163,0,train
170621189,0,test
170621213,0,train
170621221,0,test
170621254,0,test
170621288,1,train
170621296,0,test
170621304,0,test
170621320,0,test
170621338,0,test
170621346,0,train
170621387,0,train
170621411,0,train
170621429,0,train
170621437,0,train
170621445,0,test
170621452,0,test
170621460,0,test
170621486,0,test
170621494,0,test
170621502,0,train
170621510,0,test
170621528,0,test
170621536,0,test
170621544,0,test
170621551,1,train
170621569,0,test
170621577,0,train
170621585,0,train
170621635,0,train
170621650,0,train
170622021,0,test
170622039,0,train
170622047,0,test
170622054,0,test
170622062,0,test
170622070,0,test
170622088,0,train
170622096,0,test
170622112,0,test
170622138,0,test
170622146,0,test
170622161,0,test
170622195,0,test
170622203,0,test
170622211,0,test
170622229,0,test
170622252,0,test
170622260,0,train
170622278,0,test
170622286,0,train
170622294,0,test
170622302,0,train
170622310,0,test
170622328,0,test
170622336,0,test
170622344,0,train
170622351,0,train
170622369,0,test
170622377,0,test
170622385,0,train
170622393,0,test
170622401,0,test
170622427,0,test
170622492,0,test
170622500,0,test
170622518,0,test
170622526,0,test
170622559,0,train
170622567,0,test
170622625,0,train
170622633,0,train
170622641,1,train
170622658,0,test
170622666,0,test
170622674,0,train
170622682,0,train
170622690,0,test
170622740,0,train
170622831,0,test
170622856,0,test
170622864,0,test
170622872,0,test
170622880,1,test
170622898,0,train
170622906,0,test
170622914,0,test
170622930,0,train
170622948,1,train
170622955,0,test
170622963,1,test
170622971,0,test
170622989,0,test
170622997,0,train
170623003,0,test
170623375,0,train
170623391,0,test
170623409,0,test
170623417,0,test
170623425,0,test
170623458,0,test
170623482,0,train
170623490,0,test
170623532,0,test
170623557,0,test
170623565,0,test
170623573,0,train
170623581,0,train
170623599,1,test
170623607,0,test
170623615,0,train
170623649,0,train
170623656,1,test
170623664,0,test
170623680,0,test
170623698,0,test
170623706,0,test
170623714,0,train
170623730,0,train
170623755,1,test
170623771,1,train
170623813,0,test
170623854,1,test
170623862,1,test
170623870,0,train
170623896,0,test
170623912,0,train
170623920,0,test
170623938,0,train
170623953,1,train
170623961,0,train
170623979,0,test
170623987,0,test
170623995,0,test
170624001,0,test
170625024,0,train
170625032,0,test
170625040,0,test
170625057,0,test
170625065,0,train
170625149,0,train
170625156,0,train
170625180,0,test
170625206,0,test
170625214,0,test
170625248,0,test
170625255,0,test
170625263,0,test
170625289,0,test
170625305,1,train
170625313,0,test
170625321,0,train
170625339,0,train
170625347,0,train
170625362,0,test
170625370,0,train
170625388,0,train
170625396,0,train
170625404,0,test
170625412,0,train
170625420,0,train
170625438,0,train
170625446,1,test
170625453,0,test
170625461,0,train
170625479,0,test
170625495,0,train
170625511,0,test
170625529,0,test
170625545,0,train
170625578,0,test
170625586,1,train
170625594,0,train
170625636,0,test
170625644,0,train
170625651,0,test
170625669,0,test
170625677,1,test
170625685,0,test
170625693,0,train
170625701,0,train
170625719,1,train
170625727,0,train
170625735,0,test
170625743,0,test
170625750,0,test
170625768,0,train
170625776,0,test
170625792,0,test
170625800,1,train
170625818,0,test
170625826,0,test
170625834,0,train
170625842,0,test
170625859,0,test
170625867,0,test
170625875,0,train
170625883,0,test
170625891,0,test
170625909,0,test
170625925,0,train
170625982,0,train
170626006,0,test
170626105,0,test
170626113,1,test
170626147,0,test
170626261,0,train
170626279,0,train
170626287,1,test
170626295,0,train
170626303,0,test
170626311,0,train
170626329,0,test
170626337,1,test
170626345,0,test
170626352,1,test
170626386,0,test
170626402,0,train
170626410,0,test
170626451,1,train
170626469,0,train
170626477,0,test
170626485,0,test
170626501,0,test
170626519,0,train
170626527,0,test
170626535,0,test
170626543,0,test
170626550,0,train
170626568,0,test
170626576,1,test
170626584,1,test
170626600,0,train
170626618,0,test
170626626,1,test
170626634,0,test
170626642,0,train
170626659,0,test
170626667,0,train
170626675,0,test
170626725,0,test
170626733,0,test
170626758,0,test
170626766,0,test
170626774,0,train
170626782,1,test
170626790,0,test
170626824,0,train
170626832,0,test
170626857,0,test
170626873,0,train
170626881,0,test
170626915,0,test
170626923,0,test
170626931,0,test
170626956,0,test
170626980,0,train
170627020,1,validation
170627053,0,validation
170627061,0,validation
170627079,0,validation
170627087,1,validation
170627103,0,validation
170627111,0,validation
170627129,0,validation
170627137,0,validation
170627145,0,validation
170627152,0,validation
170627160,0,validation
170627178,0,validation
170627186,0,validation
170627210,0,validation
170627228,0,validation
170627236,0,validation
170627244,0,validation
170627277,0,validation
170627285,0,validation
170627293,0,validation
170627301,0,validation
170627319,0,validation
170627327,0,validation
170627335,0,validation
170627343,0,validation
170627350,0,validation
170627376,0,validation
170627384,0,validation
170627392,0,validation
170627400,0,validation
170627418,0,validation
170627434,0,validation
170627442,0,validation
170627475,0,validation
170627889,1,validation
170627913,0,validation
170627954,0,validation
170627962,0,validation
170627988,0,validation
170627996,0,validation
170628002,0,validation
170628010,1,test
170628028,0,test
170628036,0,test
170628044,0,test
170628051,0,test
170628069,0,test
170628077,0,test
170628085,0,test
170628093,0,test
170628101,0,test
170628119,0,test
170628127,0,test
170628135,1,test
170628143,0,test
170628150,0,train
170628168,0,test
170628176,0,test
170628184,1,test
170628192,0,test
170628200,0,test
170628226,0,train
170628234,0,train
170628259,0,test
170628275,0,test
170628283,0,train
170628291,0,test
170628317,0,test
170628374,0,test
170628382,0,test
170628390,0,test
170628408,0,test
170628416,0,test
170628424,0,test
170628432,0,train
170628440,0,test
170628457,0,train
170628465,0,train
170628473,0,test
170628481,1,test
170628499,0,test
170628507,1,test
170628515,0,test
170628523,1,test
170628531,0,train
170628549,0,test
170628556,0,train
170628564,0,test
170628572,0,train
170628580,0,test
170628598,0,test
170628606,0,train
170628614,1,train
170628622,0,test
170628648,0,test
170628655,0,train
170628663,0,test
170628689,0,train
170628697,0,train
170628705,1,test
170628713,0,train
170628721,0,train
170628739,0,test
170628747,0,test
170628754,1,train
170628762,0,test
170628770,0,test
170628788,0,test
170628796,1,train
170628820,0,test
170628846,0,test
170628887,0,test
170628903,0,test
170628911,0,test
170628929,0,train
170628937,0,test
170628945,0,test
170628952,0,test
170628960,1,test
170628994,0,train
170629000,0,train
170629018,0,test
170629026,0,train
170629034,0,test
170629042,0,train
170629059,0,test
170629265,0,train
170629273,1,train
170629281,0,test
170629307,0,test
170629323,1,train
170629349,0,test
170629356,0,test
170629372,0,test
170629380,0,test
170629398,0,test
170629406,0,test
170629422,0,test
170629430,1,test
170629455,1,test
170629463,0,test
170629505,0,test
170629513,0,train
170629521,0,train
170629554,0,train
170629562,0,test
170629588,0,test
170629612,0,test
170629620,0,test
170629638,0,test
170629646,0,test
170629653,0,test
170629661,0,train
170629679,0,test
170629687,0,train
170629695,0,train
170629703,0,test
170629711,0,train
170629729,0,test
170629737,0,test
170629745,0,test
170629786,0,test
170629794,0,train
170629802,0,test
170629810,0,test
170629828,1,test
170629836,0,test
170629844,0,train
170629869,0,test
170629885,0,test
170629893,0,test
170629919,0,test
170629927,0,test
170629935,1,train
170629950,0,test
170629968,0,train
170629976,1,test
170629984,1,train
170629992,0,train
170630008,0,train
170630016,0,test
170630024,0,train
170630032,0,test
170630040,0,test
170630057,1,test
170630065,0,test
170630073,0,test
170630099,0,train
170630107,0,test
170630115,0,test
170630123,0,test
170630131,0,test
170630156,0,test
170630164,0,test
170630172,0,test
170630198,0,test
170630206,0,test
170630214,1,train
170630248,0,test
170630289,0,train
170630297,0,train
170630305,0,test
170630362,0,test
170630396,0,test
170630404,0,test
170630412,0,test
170630420,0,test
170630487,0,test
170630495,0,test
170630503,0,test
170630537,1,test
170630578,0,test
170630685,1,train
170630693,0,test
170630701,0,test
170630719,0,train
170630727,0,train
170630735,0,test
170630743,1,train
170630867,0,test
170630875,0,test
170630941,0,test
170630974,0,train
170631014,0,test
170631022,0,test
170631030,0,test
170631048,1,train
170631055,0,test
170631063,0,test
170631113,0,test
170631121,0,test
170631139,1,test
170631154,0,train
170631162,0,train
170631188,0,train
170631196,0,test
170631238,0,train
170631253,0,test
170631261,0,train
170631287,1,test
170631303,0,test
170631352,1,test
170631378,0,test
170631386,0,train
170631394,0,test
170631402,0,test
170631428,0,train
170631436,0,test
170631444,0,train
170631451,0,test
170631469,0,test
170631493,0,test
170631584,0,train
170631626,0,test
170631634,0,test
170631642,0,test
170631725,0,test
170631733,1,test
170631741,0,test
170631758,0,test
170631766,0,test
170631774,0,train
170631782,0,train
170631790,0,train
170631881,0,test
170631899,1,test
170631907,0,train
170631923,0,train
170631931,0,test
170631949,0,test
170631956,1,train
170631972,0,test
170632012,0,train
170632020,1,test
170632038,0,test
170632046,0,test
170632053,0,test
170632061,0,test
170632079,0,train
170632087,0,test
170632095,0,test
170632103,0,test
170632129,0,train
170632145,1,train
170632152,0,test
170632160,0,test
170632178,0,test
170632186,0,test
170632202,0,test
170632228,1,train
170632236,0,train
170632244,0,test
170632251,0,test
170632269,0,test
170632277,0,train
170632285,0,test
170632293,0,train
170632301,0,test
170632319,1,test
170632327,0,train
170632343,0,train
170632400,0,test
170632434,0,train
170632459,0,test
170632467,0,train
170632491,0,test
170632517,0,test
170632525,0,test
170632558,0,test
170632574,0,test
170632582,0,test
170632590,0,train
170632608,0,train
170632616,0,test
170632624,0,test
170632632,0,train
170632681,0,train
170632707,0,test
170632715,0,test
170632723,0,test
170632749,0,test
170632764,0,train
170632830,0,test
170632848,0,train
170632863,0,test
170632871,0,test
170632889,0,test
170632913,0,test
170632939,0,test
170632947,0,test
170632954,0,test
170632962,0,train
170632970,0,train
170632996,0,test
170633002,0,train
170633036,0,test
170633069,0,train
170633077,0,test
170633085,0,test
170633093,0,test
170633135,0,test
170633150,0,test
170633176,0,test
170633184,0,test
170633200,1,test
170633226,0,test
170633234,0,train
170633242,0,train
170633259,0,test
170633267,0,test
170633283,0,test
170633309,0,test
170633390,0,train
170633408,0,test
170633424,0,test
170633432,0,train
170633440,0,test
170633457,0,train
170633481,0,test
170633499,0,test
170633507,0,test
170633515,0,test
170633523,0,test
170633549,0,test
170633556,1,test
170633572,0,test
170633598,0,test
170633606,0,test
170633630,0,test
170633853,0,test
170633861,0,test
170633879,0,test
170633986,0,test
170662019,1,test
170662050,1,test
170662068,1,test
170662142,1,test
170662159,1,test
170662167,1,train
170662175,1,test
170662225,1,test
170662233,1,test
170662258,1,train
170662266,1,test
170662274,1,train
170662290,1,test
170662308,1,test
170662324,1,train
170662365,1,test
170662456,1,train
170664015,1,test
170664031,1,train
170664049,1,test
170664056,1,train
170664064,1,test
170664072,1,test
170664080,1,train
170664098,1,test
170664114,0,test
170664130,1,test
170664171,1,test
170664197,1,test
170664213,1,test
170664221,1,test
170664288,1,train
170664395,1,test
170665020,1,test
170666010,1,train
170666036,1,train
170666101,1,test
170667026,1,test
170667034,0,test
170667059,1,test
170667075,1,train
170667091,1,test
170667117,1,test
170667125,0,test
170667133,0,train
170667141,0,test
170667158,1,train
170667166,1,train
170667174,1,train
170667224,0,train
170667232,0,train
170667273,0,test
170667281,0,validation
170667307,0,test
170667349,0,test
170667356,0,train
170667398,0,test
170667406,0,test
170667638,0,test
170667646,0,train
170667653,0,test
170667661,0,test
170667703,1,test
170667711,1,test
170667802,0,test
170667810,1,test
170667828,0,test
170667836,0,test
170667844,0,test
170667851,0,test
170667885,1,test
170667943,1,train
170667968,1,test
170667976,0,train
170667984,0,train
170667992,0,train
170670038,1,test
170670046,1,test
170670053,1,train
170670061,1,test
170670079,1,test
170670087,1,test
170670095,1,test
170670111,1,test
170670137,1,test
170670145,1,test
170670160,1,train
170670210,1,test
170670244,1,test
170670251,1,test
170670285,1,test
170670319,1,test
170670343,1,test
170670400,1,train
170670418,1,test
170670509,1,test
170670533,1,train
170670541,1,train
170670558,1,train
170670582,1,test
170670707,1,test
170670772,1,train
170670822,1,test
170670830,1,test
170672349,0,test
170672372,1,test
170672414,1,train
170672422,1,test
170672430,1,test
170672455,0,test
170672505,1,test
170672521,0,train
170672539,0,test
170672547,1,test
170672570,1,train
170672596,1,test
170672604,0,train
170672679,1,test
170672687,1,train
170672695,1,test
170672703,1,test
170672711,0,test
170672745,1,test
170672752,0,test
170672760,1,test
170672778,1,test
170672794,0,train
170672810,1,train
170672836,0,test
170672844,1,test
170672901,1,test
170672919,1,test
170672927,0,test
170672935,1,train
170672943,1,test
170672950,0,test
170672992,0,train
170673008,0,train
170678494,1,test
170681159,0,test
170681514,0,train
170681555,0,test
170681563,0,test
170681621,0,test
170681647,0,test
170681662,0,test
170681670,0,test
170681688,0,train
170681696,0,test
170681712,0,test
170681720,1,train
170681738,0,test
170681746,1,test
170681753,0,test
170681761,0,train
170681779,0,train
170681787,0,test
170681829,0,test
170681837,1,test
170681886,0,test
170681936,0,test
170681944,0,test
170681951,0,train
170681969,0,test
170681993,0,train
170682009,0,train
170683072,0,test
170683080,0,train
170683130,0,train
170683148,0,test
170683163,0,test
170683197,0,test
170683213,0,train
170683262,0,test
170683288,0,test
170683353,0,test
170683361,0,test
170683395,0,test
170683403,0,train
170683411,0,test
170683429,0,test
170683452,0,test
170683460,0,test
170683486,0,test
170683494,0,test
170683510,0,test
170683528,0,train
170683536,1,test
170683577,1,train
170683700,0,test
170683726,0,test
170683734,0,test
170683759,0,test
170683775,0,train
170683783,0,test
170683791,0,test
170683809,0,test
170683825,0,train
170683833,1,test
170683841,0,test
170683858,0,train
170683866,0,train
170683874,0,test
